Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Final Price
MSI,Stealth,Intel Core i9,64,2000,SSD,RTX 3070,15.6,2679.88
MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3080,15.6,2256.03
MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 2060,17.3,1196.48
MSI,Stealth,Intel Core i7,32,2000,SSD,RTX 2080,17.3,2067.84
MSI,Titan,Intel Core i7,32,1000,SSD,RTX 2070,17.3,1721.09
MSI,Titan,Intel Core i7,64,2000,SSD,RTX 2080,17.3,2373.14
MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3050,15.6,916.94
MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3060,15.6,1699.0
MSI,Katana,Intel Core i7,8,512,SSD,RTX 3060,15.6,1469.0
MSI,Katana,Intel Core i7,16,512,SSD,RTX 3070,15.6,1071.44
MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3060,15.6,1749.0
MSI,Katana,Intel Core i7,16,512,SSD,RTX 3060,15.6,1499.0
MSI,Katana,Intel Core i7,16,512,SSD,RTX 3060,17.3,1549.0
MSI,Modern,Intel Core i7,32,1000,SSD,MX 330,14.0,840.84
MSI,Modern,Intel Core i7,16,1000,SSD,MX 330,14.0,899.99
MSI,Modern,Intel Core i5,16,512,SSD,iGPU,14.0,588.29
MSI,Modern,Intel Core i7,16,512,SSD,iGPU,14.0,649.0
MSI,Modern,Intel Core i7,16,1000,SSD,iGPU,14.0,711.94
MSI,Modern,Intel Core i7,16,1000,SSD,iGPU,14.0,644.39
MSI,Modern,Intel Core i7,16,512,SSD,iGPU,14.0,999.0
MSI,Modern,Intel Core i5,16,512,SSD,iGPU,14.0,799.0
MSI,Modern,Intel Core i7,16,1000,SSD,MX 450,14.0,1449.0
MSI,Modern,Intel Core i7,16,512,SSD,MX 450,14.0,676.79
MSI,Modern,Intel Core i7,32,1000,SSD,MX 450,14.0,997.74
MSI,Modern,AMD Ryzen 5,8,512,SSD,iGPU,14.0,642.39
MSI,Modern,Intel Core i5,16,512,SSD,iGPU,15.6,631.18
MSI,Modern,Intel Core i7,16,1000,SSD,iGPU,15.6,665.74
MSI,Modern,Intel Core i7,16,1000,SSD,MX 450,15.6,712.99
MSI,Modern,Intel Core i7,32,1000,SSD,MX 450,15.6,1399.0
MSI,Modern,Intel Core i7,32,1000,SSD,MX 450,15.6,1123.29
MSI,Modern,AMD Ryzen 5,8,512,SSD,iGPU,15.6,444.19
MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2070,15.6,1764.19
MSI,Prestige,Intel Core i7,16,1000,SSD,GTX 1650,14.0,1124.79
MSI,Prestige,Intel Core i7,16,1000,SSD,GTX 1650,14.0,1599.0
MSI,Prestige,Intel Core i7,16,512,SSD,GTX 1650,14.0,843.14
MSI,Prestige,Intel Core i7,16,512,SSD,GTX 1650,14.0,1349.0
MSI,Prestige,Intel Core i7,16,1000,SSD,RTX 3050,14.0,1499.0
MSI,Prestige,Intel Core i7,16,512,SSD,iGPU,14.0,1149.0
MSI,Prestige,Intel Core i7,16,512,SSD,GTX 1650,15.6,789.19
MSI,Prestige,Intel Core i7,16,1000,SSD,GTX 1650,15.6,1022.39
MSI,Prestige,Intel Core i7,32,1000,SSD,GTX 1650,15.6,1014.54
MSI,Prestige,Intel Core i7,32,1000,SSD,GTX 1650,15.6,1014.19
MSI,Prestige,Intel Core i7,16,512,SSD,GTX 1650,15.6,1529.0
MSI,Prestige,Intel Core i7,32,1000,SSD,GTX 1650,15.6,1040.54
MSI,Prestige,Intel Core i7,32,1000,SSD,RTX 3050,15.6,1599.0
MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,15.6,1599.0
MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,15.6,1799.0
MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3070,15.6,1899.0
MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3070,15.6,2099.0
MSI,Pulse,Intel Core i7,32,1000,SSD,RTX 3060,17.3,1138.23
MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,17.3,1334.69
MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,17.3,1699.0
MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,17.3,1899.0
MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3070,17.3,1999.0
MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3070,17.3,2199.0
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3060,15.6,2099.0
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,15.6,2799.0
MSI,Raider,Intel Core i9,32,1000,SSD,RTX 3080,15.6,3399.0
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,15.6,2999.0
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,17.3,2749.0
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,17.3,3699.0
MSI,Raider,Intel Core i9,64,2000,SSD,RTX 3070,17.3,3799.0
MSI,Raider,Intel Core i9,64,2000,SSD,RTX 3080,17.3,4699.0
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,17.3,3799.0
MSI,Raider,Intel Core i9,64,2000,SSD,RTX 3070,17.3,3599.0
MSI,Raider,Intel Core i9,64,2000,SSD,RTX 3080,17.3,4499.0
MSI,Stealth,Intel Core i7,16,1000,SSD,GTX 1660,15.6,825.64
MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 2060,15.6,921.04
MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3060,15.6,1749.0
MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 3060,17.3,1749.0
MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3080,15.6,3199.0
MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3080,15.6,3699.0
MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3080,17.3,3249.0
MSI,Summit,Intel Core i7,32,1000,SSD,iGPU,13.4,1699.0
MSI,Summit,Intel Core i7,32,1000,SSD,GTX 1650,14.0,1582.84
MSI,Summit,Intel Core i7,16,1000,SSD,iGPU,14.0,1234.33
MSI,Summit,Intel Core i7,32,1000,SSD,GTX 1650,15.6,1320.09
MSI,Titan,Intel Core i9,64,2000,SSD,RTX 3070,17.3,4299.0
MSI,Titan,Intel Core i9,64,2000,SSD,RTX 3080,17.3,4999.0
MSI,Vector,Intel Core i7,32,1000,SSD,RTX 3070,15.6,2499.0
MSI,Vector,Intel Core i7,16,1000,SSD,RTX 3070,17.3,2299.0
MSI,Vector,Intel Core i9,32,1000,SSD,RTX 3070,17.3,2599.0
MSI,Vector,Intel Core i7,32,1000,SSD,RTX 3080,17.3,2899.0
Medion,Akoya,Intel Celeron,4,64,SSD,iGPU,14.0,246.89
Microsoft,Surface Pro,Intel Core i7,16,512,SSD,iGPU,12.3,899.01
Microsoft,Surface Pro,Intel Core i7,16,1000,SSD,iGPU,12.3,1776.79
Microsoft,Surface Pro,Intel Core i7,16,256,SSD,iGPU,12.3,1094.03
Microsoft,Surface Pro,Microsoft SQ1,8,128,SSD,iGPU,13.0,1049.0
Microsoft,Surface Pro,Microsoft SQ1,8,256,SSD,iGPU,13.0,1299.0
PcCom,Revolt,Intel Core i7,32,500,SSD,RTX 4060,15.6,1799.9
PcCom,Revolt,Intel Core i7,32,500,SSD,RTX 4060,15.6,1949.9
PcCom,Revolt,Intel Core i5,16,512,SSD,RTX 3050,15.6,1049.0
PcCom,Revolt,Intel Core i7,16,1000,SSD,RTX 3060,15.6,1449.0
PcCom,Revolt,Intel Core i7,16,1000,SSD,RTX 3070,17.3,1949.0
Gigabyte,Aero,Intel Core i7,16,512,SSD,GTX 1070,15.6,1048.99
Razer,Blade,Intel Core i7,32,1000,SSD,RTX 3080,15.6,1848.14
Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3070,15.6,2899.99
Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3070,15.6,2866.57
Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3060,15.6,2499.98
Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3070,15.6,2899.99
Razer,Blade,Intel Core i7,32,1000,SSD,RTX 3080,15.6,3299.99
Razer,Blade,Intel Core i7,32,1000,SSD,RTX 3080,15.6,3399.99
Razer,Blade,Intel Core i7,16,512,SSD,RTX 3060,15.6,1232.74
Razer,Blade,Intel Core i7,16,512,SSD,RTX 3070,15.6,1583.39
Razer,Blade,Intel Core i9,32,1000,SSD,RTX 3080,17.3,4699.99
Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3060,17.3,2699.99
Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3070,17.3,2899.99
Razer,Blade,Intel Core i7,32,1000,SSD,RTX 3080,17.3,3399.99
Razer,Book,Intel Evo Core i7,16,1000,SSD,iGPU,13.4,1899.99
Razer,Book,Intel Evo Core i7,16,256,SSD,iGPU,13.4,1699.99
